0,0
0.01,8754.16
0.02,10764.03
0.03,11142.68
0.04,11199.38
0.05,11195.52
0.06,11180.5
0.07,11163.56
0.08,11146.41
0.09,11129.37
0.1,11112.49
0.11,11095.79
0.12,11079.27
0.13,11061.3
0.14,11045.15
0.15,11029.17
0.16,11013.36
0.17,10997.72
0.18,10982.24
0.19,10966.93
0.2,10951.79
0.21,10936.8
0.22,10921.97
0.23,10907.29
0.24,10892.77
0.25,10876.97
0.26,10862.77
0.27,10848.71
0.28,10834.8
0.29,10821.03
0.3,10807.4
0.31,10793.91
0.32,10780.56
0.33,10767.34
0.34,10754.26
0.35,10741.3
0.36,10728.48
0.37,10715.79
0.38,10703.22
0.39,10690.78
0.4,10678.46
0.41,10666.27
0.42,10654.19
0.43,10642.23
0.44,10630.39
0.45,10618.66
0.46,10607.05
0.47,10595.55
0.48,10584.16
0.49,10572.88
0.5,10560.59
0.51,10549.54
0.52,10538.59
0.53,10527.74
0.54,10517
0.55,10506.35
0.56,10495.81
0.57,10485.37
0.58,10475.02
0.59,10464.77
0.6,10454.61
0.61,10444.55
0.62,10434.58
0.63,10424.7
0.64,10414.91
0.65,10405.22
0.66,10395.61
0.67,10386.08
0.68,10376.65
0.69,10367.29
0.7,10358.03
0.71,10348.84
0.72,10339.74
0.73,10330.72
0.74,10321.78
0.75,10312.92
0.76,10304.13
0.77,10295.43
0.78,10286.8
0.79,10278.25
0.8,10269.77
0.81,10261.36
0.82,10253.03
0.83,10244.77
0.84,10236.58
0.85,10228.46
0.86,10220.42
0.87,10212.44
0.88,10204.53
0.89,10196.68
0.9,10188.91
0.91,10181.2
0.92,10173.55
0.93,10165.97
0.94,10158.45
0.95,10151
0.96,10143.61
0.97,10136.28
0.98,10129.01
0.99,10121.8
1,10113.94
1.02,10106.16
1.03,10098.44
1.04,10090.79
1.05,10083.21
1.06,10075.7
1.07,10068.26
1.08,10060.89
1.09,10053.58
1.1,10046.33
1.11,10039.15
1.13,10032.03
1.14,10024.98
1.15,10017.99
1.16,10011.06
1.17,10004.19
1.18,9997.38
1.19,9990.63
1.2,9983.94
1.21,9977.31
1.22,9970.73
1.24,9964.22
1.25,9957.75
1.26,9951.35
1.27,9945
1.28,9938.7
1.29,9932.46
1.3,9926.27
1.31,9920.13
1.32,9914.05
1.33,9908.02
1.35,9902.03
1.36,9896.1
1.37,9890.22
1.38,9884.39
1.39,9878.61
1.4,9872.87
1.41,9867.19
1.42,9861.55
1.43,9855.96
1.44,9850.41
1.46,9844.91
1.47,9839.46
1.48,9834.05
1.49,9828.65
1.5,9823.33
1.51,9818.05
1.52,9812.82
1.53,9807.63
1.54,9802.48
1.55,9797.37
1.57,9792.31
1.58,9787.28
1.59,9782.3
1.6,9777.36
1.61,9772.45
1.62,9767.59
1.63,9762.77
1.64,9757.98
1.65,9753.23
1.66,9748.52
1.68,9743.85
1.69,9739.22
1.7,9734.62
1.71,9730.06
1.72,9725.53
1.73,9721.05
1.74,9716.59
1.75,9712.17
1.76,9707.79
1.77,9703.44
1.79,9699.13
1.8,9694.84
1.81,9690.6
1.82,9686.38
1.83,9682.2
1.84,9678.05
1.85,9673.93
1.86,9669.85
1.87,9665.8
1.88,9661.78
1.9,9657.79
1.91,9653.83
1.92,9649.9
1.93,9646
1.94,9642.13
1.95,9638.29
1.96,9634.48
1.97,9630.7
1.98,9626.95
1.99,9623.22
2.01,9619.53
2.02,9615.86
2.03,9612.22
2.04,9608.61
2.05,9605.03
2.06,9601.47
2.07,9597.94
2.08,9594.44
2.09,9590.96
2.1,9587.51
2.12,9584.09
2.13,9580.69
2.14,9577.32
2.15,9573.97
2.16,9570.65
2.17,9567.35
2.18,9564.08
2.19,9560.83
2.2,9557.61
2.21,9554.41
2.23,9551.23
2.24,9548.08
2.25,9544.95
2.26,9541.84
2.27,9538.76
2.28,9535.7
2.29,9532.66
2.3,9529.65
2.31,9526.65
2.32,9523.68
2.34,9520.73
2.35,9517.81
2.36,9514.9
2.37,9512.02
2.38,9509.15
2.39,9506.31
2.4,9503.49
2.41,9500.69
2.42,9497.91
2.43,9495.15
2.45,9492.41
2.46,9489.69
2.47,9486.99
2.48,9484.31
2.49,9481.65
2.5,9479.01
2.51,9476.39
2.52,9473.79
2.53,9471.21
2.54,9468.64
2.56,9466.09
2.57,9463.57
2.58,9461.06
2.59,9458.57
2.6,9456.09
2.61,9453.64
2.62,9451.2
2.63,9448.78
2.64,9446.38
2.65,9443.99
2.67,9441.62
2.68,9439.27
2.69,9436.94
2.7,9434.62
2.71,9432.32
2.72,9430.04
2.73,9427.77
2.74,9425.52
2.75,9423.28
2.76,9421.06
2.78,9418.86
2.79,9416.67
2.8,9414.5
2.81,9412.35
2.82,9410.2
2.83,9408.08
2.84,9405.97
2.85,9403.87
2.86,9401.8
2.87,9399.73
2.89,9397.68
2.9,9395.64
2.91,9393.62
2.92,9391.62
2.93,9389.62
2.94,9387.65
2.95,9385.68
2.96,9383.73
2.97,9381.8
2.98,9379.88
3,9377.97
3.01,9376.07
3.02,9374.19
3.03,9372.32
3.04,9370.47
3.05,9368.63
3.06,9366.8
3.07,9364.99
3.08,9363.18
3.09,9361.39
3.11,9359.62
3.12,9357.85
3.13,9356.1
3.14,9354.37
3.15,9352.64
3.16,9350.93
3.17,9349.22
3.18,9347.53
3.19,9345.86
3.2,9344.19
3.22,9342.54
3.23,9340.9
3.24,9339.27
3.25,9337.65
3.26,9336.04
3.27,9334.45
3.28,9332.86
3.29,9331.29
3.3,9329.73
3.31,9328.18
3.33,9326.64
3.34,9325.11
3.35,9323.6
3.36,9322.09
3.37,9320.6
3.38,9319.11
3.39,9317.64
3.4,9316.17
3.41,9314.72
3.42,9313.28
3.44,9311.85
3.45,9310.43
3.46,9309.02
3.47,9307.61
3.48,9306.22
3.49,9304.84
3.5,9303.47
3.51,9302.11
3.52,9300.76
3.53,9299.42
3.55,9298.09
3.56,9296.76
3.57,9295.45
3.58,9294.15
3.59,9292.86
3.6,9291.59
3.61,9290.31
3.62,9289.05
3.63,9287.79
3.64,9286.54
3.66,9285.3
3.67,9284.08
3.68,9282.86
3.69,9281.65
3.7,9280.44
3.71,9279.25
3.72,9278.07
3.73,9276.89
3.74,9275.72
3.75,9274.55
3.77,9273.4
3.78,9272.26
3.79,9271.13
3.8,9270
3.81,9268.89
3.82,9267.78
3.83,9266.68
3.84,9265.59
3.85,9264.5
3.86,9263.43
3.88,9262.36
3.89,9261.3
3.9,9260.25
3.91,9259.2
3.92,9258.17
3.93,9257.14
3.94,9256.12
3.95,9255.11
3.96,9254.1
3.97,9253.11
3.99,9252.12
4,9251.13
4.01,9250.25
4.02,9249.37
4.03,9248.49
4.04,9247.62
4.05,9246.76
4.06,9245.9
4.07,9245.05
4.08,9244.21
4.09,9243.37
4.1,9242.54
4.11,9241.71
4.12,9240.89
4.13,9240.08
4.14,9239.27
4.15,9238.46
4.16,9237.66
4.17,9236.87
4.18,9236.09
4.19,9235.3
4.2,9234.53
4.21,9233.76
4.22,9232.99
4.23,9232.23
4.24,9231.48
4.25,9230.73
4.26,9229.99
4.27,9229.25
4.28,9228.52
4.29,9227.79
4.3,9227.07
4.31,9226.35
4.32,9225.64
4.33,9224.94
4.34,9224.24
4.35,9223.54
4.36,9222.85
4.37,9222.17
4.38,9221.49
4.39,9220.81
4.4,9220.14
4.41,9219.47
4.42,9218.81
4.43,9218.16
4.44,9217.51
4.45,9216.86
4.46,9216.22
4.47,9215.59
4.48,9214.95
4.49,9214.33
4.5,9213.71
4.51,9213.09
4.52,9212.48
4.53,9211.87
4.54,9211.27
4.55,9210.67
4.56,9210.08
4.57,9209.49
4.58,9208.9
4.59,9208.32
4.6,9207.75
4.61,9207.18
4.62,9206.61
4.63,9206.05
4.64,9205.49
4.65,9204.94
4.66,9204.39
4.67,9203.85
4.68,9203.31
4.69,9202.77
4.7,9202.24
4.71,9201.72
4.72,9201.19
4.73,9200.68
4.74,9200.16
4.75,9199.65
4.76,9199.15
4.77,9198.65
4.78,9198.15
4.79,9197.66
4.8,9197.17
4.81,9196.68
4.82,9196.2
4.83,9195.72
4.84,9195.25
4.85,9194.78
4.86,9194.32
4.87,9193.86
4.88,9193.4
4.89,9192.95
4.9,9192.5
4.91,9192.06
4.92,9191.62
4.93,9191.18
4.94,9190.75
4.95,9190.32
4.96,9189.89
4.97,9189.47
4.98,9189.05
4.99,9188.64
5,9188.23
5.01,9187.82
5.02,9187.42
5.03,9187.02
5.04,9186.62
5.05,9186.23
5.06,9185.84
5.07,9185.46
5.08,9185.08
5.09,9184.7
5.1,9184.33
5.11,9183.96
5.12,9183.59
5.13,9183.23
5.14,9182.87
5.15,9182.51
5.16,9182.16
5.17,9181.81
5.18,9181.46
5.19,9181.12
5.2,9180.78
5.21,9180.45
5.22,9180.12
5.23,9179.79
5.24,9179.46
5.25,9179.14
5.26,9178.82
5.27,9178.51
5.28,9178.2
5.29,9177.89
5.3,9177.58
5.31,9177.28
5.32,9176.98
5.33,9176.69
5.34,9176.4
5.35,9176.11
5.36,9175.82
5.37,9175.54
5.38,9175.26
5.39,9174.99
5.4,9174.71
5.41,9174.44
5.42,9174.18
5.43,9173.91
5.44,9173.65
5.45,9173.4
5.46,9173.14
5.47,9172.89
5.48,9172.64
5.49,9172.4
5.5,9172.16
5.51,9171.92
5.52,9171.68
5.53,9171.45
5.54,8657.88
5.55,7213.85
5.56,6815.56
5.57,6695.63
5.58,6651.83
5.59,6628.98
5.6,6611.89
5.61,6596.4
5.62,6581.35
5.63,6566.43
5.64,6551.55
5.65,6536.68
5.66,6521.83
5.67,6506.99
5.68,6492.16
5.69,6477.34
5.7,6462.54
5.71,6447.76
5.72,6433
5.73,6418.26
5.74,6403.55
5.75,6388.87
5.76,6374.23
5.77,6359.63
5.78,6345.1
5.79,6330.7
5.8,6316.41
5.81,6302.16
5.82,6287.95
5.83,6273.77
5.84,6259.61
5.85,6245.47
5.86,6231.34
5.87,6217.23
5.88,6203.14
5.89,6189.06
5.9,6174.99
5.91,6160.93
5.92,6146.88
5.93,6132.85
5.94,6118.83
5.95,6104.81
5.96,6090.81
5.97,6076.82
5.98,6062.83
5.99,6048.86
6,6034.89
6.01,6020.88
6.02,6006.93
6.03,5993
6.04,5979.07
6.05,5965.16
6.06,5951.25
6.07,5937.35
6.08,5923.46
6.09,5909.58
